,index,carat,cut,color,clarity,depth,table,price,carat_scale,L/Wratio,shape,Potential Client,volume
29872,2718,0.34,Ideal,G,IF,61.9,54.0,974,0.25-0.50,0.9955849889624723,Fancy,Cartier,57.20483999999999
29873,15843,0.34,Ideal,G,IF,61.4,56.0,974,0.25-0.50,0.9933774834437086,Fancy,Cartier,56.46645
29874,4965,0.34,Ideal,G,IF,60.7,57.0,974,0.25-0.50,0.9912087912087912,Fancy,Cartier,56.431374999999996
29875,17137,0.44,Good,F,SI2,56.6,63.0,974,0.25-0.50,1.0098814229249014,Radiant Cut,Other,74.46700799999999
29876,34578,0.35,Ideal,G,IF,61.8,56.0,974,0.25-0.50,0.9890590809628007,Fancy,Cartier,58.044484
29877,38969,0.34,Ideal,G,IF,62.2,53.0,974,0.25-0.50,0.9933628318584072,Fancy,Cartier,56.82543999999999
29878,26693,0.34,Ideal,G,IF,60.9,56.0,974,0.25-0.50,0.9933774834437086,Fancy,Cartier,56.05875
29879,15968,0.34,Ideal,G,IF,61.9,55.0,974,0.25-0.50,0.9933920704845814,Fancy,Cartier,57.33112
29880,21001,0.46,Ideal,I,VVS1,61.7,57.0,974,0.25-0.50,0.9939879759519038,Fancy,Tiffany & Co,75.983728
29881,13932,0.33,Ideal,F,VVS2,60.9,56.0,974,0.25-0.50,0.9933333333333333,Fancy,Harry Winston,54.91394999999999
29882,36596,0.34,Ideal,G,IF,61.3,56.0,974,0.25-0.50,0.9934065934065933,Fancy,Cartier,57.17347999999999
29883,19778,0.34,Ideal,G,IF,61.6,54.0,974,0.25-0.50,0.9911699779249448,Fancy,Cartier,56.544366
29884,2575,0.53,Ideal,I,SI2,62.0,54.0,973,0.50-0.75,0.9923518164435946,Fancy,Other,87.67415100000001
29885,39552,0.51,Ideal,G,SI2,60.6,57.0,973,0.50-0.75,0.9942307692307691,Fancy,Other,84.41576
29886,22634,0.34,Ideal,E,VVS1,62.2,54.0,973,0.25-0.50,0.9934065934065933,Fancy,Harry Winston,57.99611999999999
29887,14175,0.32,Ideal,D,VS2,62.6,55.0,972,0.25-0.50,1.0045766590389016,Cushion Cut,Tiffany & Co,52.56498200000001
29888,11387,0.32,Ideal,D,VS2,62.7,57.0,972,0.25-0.50,1.009090909090909,Cushion Cut,Tiffany & Co,54.11472000000001
29889,23334,0.4,Ideal,F,VVS2,61.1,57.0,972,0.25-0.50,0.9854166666666668,Fancy,Harry Winston,66.06864
29890,12447,0.32,Ideal,D,VS2,62.2,55.0,972,0.25-0.50,1.0091533180778032,Cushion Cut,Tiffany & Co,52.61174100000001
29891,25899,0.54,Premium,H,SI2,61.8,60.0,972,0.50-0.75,1.0077519379844961,Cushion Cut,Other,85.86240000000001
29892,34805,0.32,Ideal,D,VS2,62.2,56.0,972,0.25-0.50,1.0045662100456623,Cushion Cut,Tiffany & Co,52.61256
29893,31576,0.32,Ideal,E,VS1,61.7,57.0,972,0.25-0.50,1.0068337129840548,Cushion Cut,Tiffany & Co,52.778335999999996
29894,1151,0.32,Ideal,D,VS2,62.1,56.0,972,0.25-0.50,1.0091116173120729,Cushion Cut,Tiffany & Co,53.286697999999994
29895,5956,0.32,Ideal,D,VS2,62.1,54.0,972,0.25-0.50,1.0136363636363634,Cushion Cut,Tiffany & Co,53.96600000000001
29896,16004,0.32,Ideal,D,VS2,62.0,55.0,972,0.25-0.50,1.0091533180778032,Cushion Cut,Tiffany & Co,52.419024000000014
29897,8141,0.32,Ideal,D,VS2,62.5,57.0,972,0.25-0.50,1.0115207373271888,Cushion Cut,Tiffany & Co,52.013597999999995
29898,26364,0.46,Fair,I,VS1,65.6,57.0,972,0.25-0.50,1.0062240663900415,Cushion Cut,Other,74.10508999999999
29899,2133,0.32,Ideal,D,VS2,61.8,57.0,972,0.25-0.50,1.0022988505747128,Cushion Cut,Tiffany & Co,51.01854
29900,6334,0.32,Ideal,E,VS1,61.5,56.0,972,0.25-0.50,1.0045662100456623,Cushion Cut,Tiffany & Co,52.03440000000001
29901,28338,0.32,Ideal,D,VS2,61.7,57.0,972,0.25-0.50,1.006880733944954,Cushion Cut,Tiffany & Co,51.67908
29902,11523,0.36,Premium,I,IF,59.9,59.0,972,0.25-0.50,1.0109170305676856,Fancy,Tiffany & Co,58.526903999999995
29903,30183,0.32,Ideal,D,VS2,61.9,55.0,972,0.25-0.50,1.0091116173120729,Cushion Cut,Tiffany & Co,53.092220999999995
29904,7693,0.32,Ideal,E,VS1,59.9,55.0,972,0.25-0.50,1.0067264573991033,Round Brilliant Cut,Tiffany & Co,53.66807200000001
29905,24153,0.4,Very Good,F,VVS2,62.9,55.0,972,0.25-0.50,0.9936842105263157,Fancy,Other,66.8116
29906,20058,0.32,Ideal,D,VS2,62.7,54.0,972,0.25-0.50,1.0045871559633026,Cushion Cut,Tiffany & Co,52.32523200000001
29907,37414,0.32,Ideal,E,VS1,61.7,56.0,972,0.25-0.50,1.0068337129840548,Cushion Cut,Tiffany & Co,52.778335999999996
29908,12074,0.32,Ideal,D,VS2,62.0,55.0,972,0.25-0.50,1.0091324200913243,Cushion Cut,Tiffany & Co,52.851708
29909,35901,0.32,Ideal,D,VS2,61.3,56.0,972,0.25-0.50,1.0091533180778032,Cushion Cut,Tiffany & Co,51.84087300000001
29910,36724,0.32,Ideal,E,VS1,61.6,57.0,972,0.25-0.50,1.0091954022988505,Cushion Cut,Tiffany & Co,51.36958499999999
29911,14743,0.32,Ideal,D,VS2,61.1,56.0,972,0.25-0.50,1.0045558086560364,Cushion Cut,Tiffany & Co,52.078131
29912,28857,0.32,Premium,D,VS2,61.7,59.0,972,0.25-0.50,1.0114155251141552,Cushion Cut,Tiffany & Co,52.777248
29913,37172,0.32,Ideal,D,VS2,61.5,56.0,972,0.25-0.50,1.0068337129840548,Cushion Cut,Tiffany & Co,52.58429799999999
29914,2424,0.32,Premium,D,VS2,61.7,58.0,972,0.25-0.50,1.0092165898617511,Cushion Cut,Tiffany & Co,51.134748
29915,15688,0.32,Ideal,D,VS2,61.0,57.0,972,0.25-0.50,1.009049773755656,Cushion Cut,Tiffany & Co,53.422772
29916,1392,0.32,Ideal,D,VS2,61.0,56.0,972,0.25-0.50,1.009049773755656,Cushion Cut,Tiffany & Co,53.422772
29917,37481,0.32,Ideal,D,VS2,61.6,56.0,972,0.25-0.50,1.0068649885583525,Cushion Cut,Tiffany & Co,51.915600000000005
29918,11162,0.32,Ideal,D,VS2,61.7,54.0,972,0.25-0.50,1.0114155251141552,Cushion Cut,Tiffany & Co,52.777248
29919,35127,0.32,Ideal,D,VS2,61.6,56.0,972,0.25-0.50,1.0068649885583525,Cushion Cut,Tiffany & Co,51.915600000000005
29920,6351,0.32,Ideal,D,VS2,62.2,56.0,972,0.25-0.50,1.006880733944954,Cushion Cut,Tiffany & Co,52.061888
29921,19444,0.32,Ideal,D,VS2,62.6,57.0,972,0.25-0.50,1.0091533180778032,Cushion Cut,Tiffany & Co,52.997175000000006
29922,6239,0.32,Ideal,D,VS2,62.5,56.0,972,0.25-0.50,1.0159817351598175,Cushion Cut,Tiffany & Co,53.795159999999996
29923,1259,0.32,Ideal,D,VS2,62.4,57.0,972,0.25-0.50,1.0092165898617511,Cushion Cut,Tiffany & Co,51.705024
29924,17206,0.42,Ideal,G,SI2,60.9,56.0,971,0.25-0.50,0.9959100204498978,Fancy,Other,70.728471
29925,40087,0.37,Premium,E,VVS2,59.6,60.0,971,0.25-0.50,1.0149572649572651,Fancy,Harry Winston,62.46629999999999
29926,15940,0.39,Very Good,F,VS1,62.0,56.0,971,0.25-0.50,1.0172413793103448,Cushion Cut,Other,63.51231999999999
29927,11628,0.41,Ideal,H,VVS1,60.5,55.0,971,0.25-0.50,0.9877300613496933,Fancy,Cartier,69.438978
29928,24325,0.37,Premium,E,VS2,60.6,58.0,971,0.25-0.50,1.0064935064935066,Fancy,Tiffany & Co,60.36723
29929,5347,0.39,Very Good,E,VVS2,61.9,58.0,971,0.25-0.50,0.9957264957264959,Fancy,Other,63.027432
29930,1862,0.33,Ideal,G,VVS1,61.0,56.0,971,0.25-0.50,0.9933628318584072,Fancy,Cartier,55.8107
29931,37253,0.4,Ideal,F,VS1,61.8,55.0,971,0.25-0.50,0.9958158995815899,Fancy,Tiffany & Co,67.12076
29932,8778,0.36,Ideal,D,VVS2,60.7,56.0,971,0.25-0.50,0.9913606911447084,Fancy,Harry Winston,59.50476
29933,36097,0.52,Ideal,D,I1,61.1,57.0,971,0.50-0.75,0.9961538461538461,Fancy,Other,85.38712
29934,10516,0.33,Ideal,F,IF,61.3,55.0,971,0.25-0.50,0.9977728285077951,Fancy,Harry Winston,55.3168
29935,6531,0.37,Premium,E,VS2,60.2,58.0,971,0.25-0.50,1.0064516129032257,Fancy,Tiffany & Co,61.15122
29936,13708,0.39,Ideal,F,VS2,61.2,57.0,970,0.25-0.50,0.9915433403805497,Fancy,Tiffany & Co,63.88905600000001
29937,26942,0.42,Ideal,D,SI1,63.0,55.0,970,0.25-0.50,1.0063025210084033,Cushion Cut,Other,68.629204
29938,33880,0.42,Ideal,D,SI1,63.0,57.0,970,0.25-0.50,1.0083857442348008,Cushion Cut,Other,69.28997399999999
29939,6968,0.33,Ideal,E,VVS2,60.0,56.0,970,0.25-0.50,0.9934210526315791,Fancy,Harry Winston,56.186496000000005
29940,13595,0.42,Premium,D,SI1,61.5,58.0,970,0.25-0.50,1.00625,Cushion Cut,Other,68.62464
29941,6407,0.42,Ideal,D,SI1,61.9,55.0,970,0.25-0.50,1.010438413361169,Cushion Cut,Other,69.08712799999999
29942,3792,0.43,Good,E,VS1,59.9,61.0,970,0.25-0.50,0.9918864097363083,Fancy,Other,70.87663799999999
29943,4380,0.44,Very Good,E,SI1,63.4,57.0,970,0.25-0.50,1.0083160083160083,Cushion Cut,Other,71.38520999999999
29944,29521,0.44,Very Good,E,SI1,63.2,53.0,970,0.25-0.50,1.006198347107438,Cushion Cut,Other,72.36235599999999
29945,37730,0.42,Premium,D,SI1,60.2,57.0,970,0.25-0.50,1.0082474226804123,Round Brilliant Cut,Other,69.489345
29946,34169,0.41,Premium,F,SI1,61.0,60.0,969,0.25-0.50,1.0083857442348008,Cushion Cut,Other,66.99560399999999
29947,14589,0.41,Very Good,E,SI1,63.3,57.0,969,0.25-0.50,1.004228329809725,Cushion Cut,Other,67.4025
29948,20948,0.38,Ideal,F,VS2,61.9,55.0,969,0.25-0.50,1.0086206896551724,Cushion Cut,Tiffany & Co,62.75692799999999
29949,28935,0.38,Ideal,G,SI1,61.8,54.0,969,0.25-0.50,1.0042826552462527,Cushion Cut,Other,63.51667
29950,23096,0.41,Ideal,F,SI1,62.8,57.0,969,0.25-0.50,1.0085287846481876,Cushion Cut,Other,65.66375200000002
29951,6723,0.41,Premium,E,SI1,61.3,58.0,969,0.25-0.50,1.0084033613445378,Cushion Cut,Other,66.94464
29952,36691,0.41,Good,I,VS1,63.7,57.0,969,0.25-0.50,1.0107066381156316,Cushion Cut,Other,65.906776
29953,13887,0.41,Ideal,E,SI1,62.6,57.0,969,0.25-0.50,1.0021186440677967,Cushion Cut,Other,66.083776
29954,38952,0.41,Premium,F,SI1,59.8,59.0,969,0.25-0.50,1.0062240663900415,Fancy,Other,67.55953
29955,31726,0.42,Ideal,H,VVS1,61.8,55.0,969,0.25-0.50,0.9896907216494846,Fancy,Cartier,69.3744
29956,29848,0.41,Premium,E,SI1,60.5,61.0,969,0.25-0.50,1.00418410041841,Radiant Cut,Other,66.5376
29957,29488,0.41,Premium,E,SI1,60.1,60.0,969,0.25-0.50,1.0083507306889352,Fancy,Other,66.862173
29958,32380,0.38,Ideal,G,SI1,62.0,55.0,969,0.25-0.50,1.0064655172413794,Cushion Cut,Other,62.622831999999995
29959,8126,0.41,Very Good,F,SI1,63.3,57.0,969,0.25-0.50,1.0063965884861406,Cushion Cut,Other,65.967664
29960,35675,0.38,Ideal,G,SI1,62.1,54.0,969,0.25-0.50,1.0064655172413794,Cushion Cut,Other,62.83951999999999
29961,40424,0.41,Premium,E,SI1,61.0,59.0,969,0.25-0.50,1.00836820083682,Cushion Cut,Other,67.50602800000001
29962,16937,0.55,Good,J,VS1,63.8,61.0,969,0.50-0.75,0.994140625,Fancy,Other,84.958208
29963,34506,0.41,Premium,F,SI1,61.8,58.0,969,0.25-0.50,1.0021052631578946,Cushion Cut,Other,66.4734
29964,23234,0.41,Ideal,E,SI1,62.9,57.0,969,0.25-0.50,1.0084745762711864,Cushion Cut,Other,66.95225599999999
29965,3448,0.41,Good,E,SI1,63.9,58.0,969,0.25-0.50,1.004255319148936,Cushion Cut,Other,66.77383999999999
29966,29205,0.41,Ideal,E,SI1,62.1,54.0,969,0.25-0.50,1.0105042016806722,Cushion Cut,Other,67.999932
29967,39787,0.41,Good,F,SI1,63.9,56.0,969,0.25-0.50,1.012820512820513,Cushion Cut,Other,66.77143199999999
29968,25487,0.41,Premium,E,SI1,60.2,60.0,969,0.25-0.50,1.00836820083682,Fancy,Other,66.58444400000002
29969,7399,0.31,Premium,E,VVS1,58.9,59.0,969,0.25-0.50,1.015873015873016,Fancy,Harry Winston,51.76281600000001
29970,9404,0.38,Ideal,F,VS2,62.4,54.0,969,0.25-0.50,1.0108695652173914,Cushion Cut,Tiffany & Co,61.8171
29971,24736,0.38,Ideal,F,VS2,61.9,55.0,969,0.25-0.50,1.0129589632829374,Cushion Cut,Tiffany & Co,62.755483000000005
29972,31871,0.41,Ideal,F,SI1,62.7,57.0,969,0.25-0.50,1.0085106382978724,Cushion Cut,Other,65.94288
29973,34948,0.41,Ideal,E,SI1,62.5,55.0,969,0.25-0.50,1.0084566596194502,Cushion Cut,Other,67.009437
29974,2846,0.41,Ideal,E,SI1,62.9,57.0,969,0.25-0.50,1.0105708245243128,Cushion Cut,Other,67.60210600000002
29975,25554,0.5,Fair,I,VS1,66.9,56.0,969,0.25-0.50,1.0083160083160083,Cushion Cut,Other,75.35105499999999
29976,13119,0.43,Ideal,G,SI1,62.9,55.0,968,0.25-0.50,1.0082815734989647,Cushion Cut,Other,71.742405
29977,36160,0.43,Ideal,I,VVS1,63.0,56.0,968,0.25-0.50,1.0062111801242237,Cushion Cut,Tiffany & Co,71.59509
29978,30388,0.43,Premium,G,SI1,62.3,59.0,968,0.25-0.50,1.0041753653444676,Cushion Cut,Other,68.889301
29979,20863,0.43,Premium,G,SI1,60.4,58.0,968,0.25-0.50,1.0061601642710474,Fancy,Other,70.39585000000001
29980,21349,0.43,Ideal,I,VVS1,62.2,57.0,968,0.25-0.50,1.0062370062370063,Cushion Cut,Tiffany & Co,69.84119999999999
29981,31928,0.46,Very Good,E,SI1,61.8,57.0,968,0.25-0.50,0.9899598393574296,Fancy,Other,75.127284
29982,8259,0.43,Premium,G,SI1,62.7,56.0,968,0.25-0.50,1.00625,Cushion Cut,Other,70.01568
29983,38896,0.43,Premium,F,VS2,61.0,57.0,968,0.25-0.50,1.006198347107438,Cushion Cut,Tiffany & Co,69.76956799999999
29984,25674,0.43,Ideal,F,VS2,61.1,56.0,968,0.25-0.50,1.0061475409836067,Cushion Cut,Tiffany & Co,71.642792
29985,36187,0.4,Very Good,H,VVS1,63.9,57.0,968,0.25-0.50,0.9871794871794872,Fancy,Other,64.21615200000001
29986,4286,0.33,Ideal,G,IF,61.7,58.0,968,0.25-0.50,0.9910313901345291,Fancy,Cartier,54.014168000000005
29987,6083,0.36,Very Good,E,VVS2,61.8,58.0,968,0.25-0.50,0.9934497816593886,Fancy,Other,58.76597999999999
29988,22918,0.43,Premium,F,VS2,61.2,59.0,968,0.25-0.50,1.006198347107438,Cushion Cut,Tiffany & Co,70.005276
29989,38405,0.43,Premium,F,VS2,59.8,58.0,968,0.25-0.50,1.0102249488752557,Fancy,Tiffany & Co,71.020404
29990,36606,0.43,Premium,F,VS2,61.1,57.0,968,0.25-0.50,1.008230452674897,Cushion Cut,Tiffany & Co,70.96572
29991,22283,0.38,Ideal,E,VS2,61.5,54.0,968,0.25-0.50,0.9957356076759061,Fancy,Tiffany & Co,63.078624
29992,10543,0.32,Premium,E,IF,60.0,61.0,967,0.25-0.50,1.0089686098654709,Radiant Cut,Harry Winston,53.9883
29993,15161,0.34,Ideal,F,VVS1,62.0,56.0,967,0.25-0.50,0.9910913140311804,Fancy,Harry Winston,55.345985000000006
29994,27510,0.4,Very Good,D,VS1,63.1,55.0,967,0.25-0.50,0.9915611814345991,Fancy,Other,66.38844
29995,9940,0.4,Very Good,D,VS1,63.3,57.0,967,0.25-0.50,0.9872881355932204,Fancy,Other,65.325744
29996,10216,0.35,Ideal,E,VVS1,61.8,56.0,967,0.25-0.50,1.0066666666666668,Cushion Cut,Harry Winston,56.87415000000001
29997,36662,0.35,Ideal,E,VVS1,61.9,56.0,967,0.25-0.50,1.0044150110375274,Cushion Cut,Harry Winston,57.918315
29998,28665,0.46,Good,E,SI1,62.7,58.0,967,0.25-0.50,0.9898373983739838,Fancy,Other,73.55842799999999
29999,26418,0.34,Ideal,D,VS2,61.4,55.0,967,0.25-0.50,0.9933920704845814,Fancy,Tiffany & Co,56.921611999999996
30000,379,0.38,Very Good,H,VVS1,59.1,58.0,967,0.25-0.50,0.9894957983193278,Fancy,Other,62.774879999999996
30001,18423,0.4,Very Good,D,VS1,64.2,57.0,967,0.25-0.50,0.9936170212765957,Fancy,Other,66.06649
30002,18263,0.34,Ideal,D,VS2,61.0,56.0,967,0.25-0.50,0.9933920704845814,Fancy,Tiffany & Co,56.512103999999994
30003,1534,0.4,Premium,G,VS2,60.4,58.0,966,0.25-0.50,1.0063157894736843,Fancy,Tiffany & Co,65.3904
30004,8857,0.35,Very Good,F,VVS1,61.6,56.0,966,0.25-0.50,0.9956043956043957,Fancy,Other,57.506085
30005,17329,0.42,Premium,F,SI1,60.6,58.0,966,0.25-0.50,1.0166320166320166,Fancy,Other,69.15144599999999
30006,19000,0.33,Ideal,G,VVS2,61.7,55.0,965,0.25-0.50,1.009049773755656,Cushion Cut,Cartier,54.014168000000005
30007,32532,0.33,Ideal,G,VVS2,62.5,54.0,965,0.25-0.50,1.0090702947845804,Cushion Cut,Cartier,54.359865000000006
30008,13197,0.33,Premium,G,VVS2,62.0,59.0,965,0.25-0.50,1.0113378684807255,Cushion Cut,Cartier,54.08865
30009,26153,0.33,Premium,G,VVS2,62.8,57.0,965,0.25-0.50,1.0182232346241458,Cushion Cut,Cartier,54.552773999999985
30010,3593,0.33,Premium,G,VVS2,61.0,58.0,965,0.25-0.50,1.009009009009009,Cushion Cut,Cartier,54.104064000000015
30011,34118,0.5,Good,J,VS2,63.2,60.0,965,0.25-0.50,0.9901185770750989,Fancy,Other,80.614908
30012,36256,0.33,Ideal,G,VVS2,62.7,55.0,965,0.25-0.50,1.0113378684807255,Cushion Cut,Cartier,54.678708
30013,4787,0.33,Premium,G,VVS2,61.7,58.0,965,0.25-0.50,1.0068337129840548,Cushion Cut,Cartier,52.778335999999996
30014,7038,0.55,Very Good,J,SI1,62.5,57.0,965,0.50-0.75,0.9961832061068702,Fancy,Other,89.44365599999999
30015,16372,0.33,Premium,G,VVS2,61.2,57.0,965,0.25-0.50,1.0045248868778283,Cushion Cut,Cartier,53.183208
30016,36927,0.33,Ideal,G,VVS2,61.5,56.0,965,0.25-0.50,1.0089887640449438,Cushion Cut,Cartier,54.94637500000001
30017,37029,0.44,Premium,G,VS1,62.3,59.0,965,0.25-0.50,0.9897330595482546,Fancy,Tiffany & Co,70.889668
30018,11227,0.49,Premium,H,VS2,59.6,62.0,965,0.25-0.50,1.0058365758754864,Radiant Cut,Tiffany & Co,81.581566
30019,37334,0.33,Ideal,H,VVS1,62.2,55.0,965,0.25-0.50,1.009090909090909,Cushion Cut,Cartier,53.72400000000001
30020,13222,0.33,Ideal,H,VVS1,62.1,55.0,965,0.25-0.50,1.0045248868778283,Cushion Cut,Cartier,53.9682
30021,20799,0.33,Premium,G,VVS2,61.9,58.0,965,0.25-0.50,1.0091116173120729,Cushion Cut,Cartier,53.092220999999995
30022,8610,0.33,Ideal,G,VVS2,61.7,56.0,965,0.25-0.50,1.009049773755656,Cushion Cut,Cartier,54.014168000000005
30023,4221,0.3,Ideal,D,VVS2,62.9,56.0,965,0.25-0.50,1.0046838407494145,Cushion Cut,Harry Winston,49.27622699999999
30024,14415,0.33,Ideal,G,VVS2,63.0,57.0,965,0.25-0.50,1.0091324200913243,Cushion Cut,Cartier,53.626092
30025,15875,0.33,Ideal,H,VVS1,61.7,56.0,965,0.25-0.50,1.0044843049327354,Cushion Cut,Cartier,55.147008
30026,1574,0.39,Very Good,F,VVS2,61.7,56.0,965,0.25-0.50,0.9915611814345991,Fancy,Other,64.82898000000002
30027,7763,0.33,Ideal,G,VVS2,60.1,57.0,965,0.25-0.50,1.0066964285714284,Round Brilliant Cut,Cartier,54.55296000000001
30028,19299,0.33,Premium,G,VVS2,60.9,57.0,965,0.25-0.50,1.0158013544018059,Round Brilliant Cut,Cartier,54.2232
30029,29573,0.33,Premium,H,VVS1,61.4,59.0,965,0.25-0.50,1.0045248868778283,Cushion Cut,Cartier,53.379456000000005
30030,26728,0.41,Ideal,E,VS1,62.2,55.0,964,0.25-0.50,0.9937369519832985,Fancy,Tiffany & Co,67.71718800000001
30031,16083,0.35,Ideal,D,VS2,60.6,57.0,964,0.25-0.50,1.0109170305676856,Round Brilliant Cut,Tiffany & Co,59.163066
30032,17055,0.33,Ideal,F,VVS1,61.5,56.0,964,0.25-0.50,0.9933184855233852,Fancy,Harry Winston,55.06985
30033,22389,0.54,Ideal,J,SI1,62.5,54.0,964,0.50-0.75,0.9942857142857142,Fancy,Other,89.61434999999999
30034,17351,0.51,Premium,H,SI2,60.0,62.0,964,0.50-0.75,1.0058252427184464,Radiant Cut,Other,82.6987
30035,10151,0.41,Premium,E,VS1,60.7,59.0,964,0.25-0.50,0.9958246346555323,Fancy,Tiffany & Co,66.26007
30036,30342,0.5,Ideal,H,SI2,62.3,53.0,964,0.25-0.50,0.9922178988326849,Fancy,Other,83.62265999999998
30037,20366,0.51,Good,H,SI2,63.7,61.0,964,0.50-0.75,1.0060483870967742,Radiant Cut,Other,78.458768
30038,22726,0.5,Ideal,H,SI2,62.4,55.0,964,0.25-0.50,0.9960861056751467,Fancy,Other,82.711482
30039,39549,0.41,Ideal,G,SI1,61.1,56.0,964,0.25-0.50,0.9958677685950414,Fancy,Other,68.81996000000001
30040,33335,0.38,Ideal,E,VS2,61.9,57.0,963,0.25-0.50,1.0108459869848156,Cushion Cut,Tiffany & Co,61.65506200000001
30041,9297,0.38,Ideal,F,VVS2,60.8,58.0,963,0.25-0.50,0.9936440677966103,Fancy,Harry Winston,63.311248
30042,10276,0.38,Ideal,F,VVS2,62.0,55.0,963,0.25-0.50,0.9914893617021276,Fancy,Harry Winston,63.5158
30043,25375,0.42,Premium,G,VVS2,61.6,60.0,963,0.25-0.50,0.9896907216494846,Fancy,Cartier,69.1416
30044,17257,0.5,Good,J,VS2,57.7,60.0,963,0.25-0.50,1.0038022813688214,Fancy,Other,84.429312
30045,34227,0.4,Very Good,F,VVS2,63.0,57.0,963,0.25-0.50,0.9851063829787233,Fancy,Other,63.97734
30046,12200,0.5,Very Good,J,SI1,63.3,60.0,963,0.25-0.50,1.0040241448692153,Cushion Cut,Other,78.12094499999999
30047,38636,0.41,Ideal,H,VS1,61.8,56.0,962,0.25-0.50,1.0105708245243128,Cushion Cut,Tiffany & Co,66.47163600000002
30048,32432,0.39,Very Good,E,VVS2,62.2,55.0,962,0.25-0.50,0.9914893617021276,Fancy,Other,63.734820000000006
30049,12050,0.38,Good,G,VS1,63.9,60.0,962,0.25-0.50,1.0154867256637168,Cushion Cut,Other,60.37318799999999
30050,34964,0.42,Ideal,G,VVS2,61.4,54.0,962,0.25-0.50,0.9816326530612244,Fancy,Cartier,70.23562
30051,22330,0.41,Premium,G,VS1,62.1,60.0,961,0.25-0.50,1.0127118644067798,Cushion Cut,Tiffany & Co,66.55672
30052,29540,0.41,Premium,G,VS1,62.7,57.0,961,0.25-0.50,1.0063291139240504,Cushion Cut,Tiffany & Co,67.377204
30053,14480,0.41,Premium,G,VS1,62.4,57.0,961,0.25-0.50,1.0063694267515924,Cushion Cut,Tiffany & Co,65.85993
30054,12313,0.41,Premium,G,VS1,61.5,58.0,961,0.25-0.50,1.0084033613445378,Cushion Cut,Tiffany & Co,67.17312
30055,35679,0.42,Ideal,I,IF,62.0,54.0,961,0.25-0.50,0.9938144329896909,Fancy,Tiffany & Co,70.131
30056,31225,0.41,Premium,G,VS1,60.5,57.0,961,0.25-0.50,1.0083160083160083,Round Brilliant Cut,Tiffany & Co,68.11921999999998
30057,31312,0.41,Ideal,G,VS1,61.7,57.0,961,0.25-0.50,1.006276150627615,Cushion Cut,Tiffany & Co,68.05572799999999
30058,18294,0.41,Premium,G,VS1,61.9,60.0,961,0.25-0.50,1.0127659574468084,Cushion Cut,Tiffany & Co,65.54996
30059,33390,0.41,Premium,G,VS1,62.6,58.0,961,0.25-0.50,1.0106382978723405,Cushion Cut,Tiffany & Co,66.082
30060,33038,0.41,Ideal,G,VS1,60.8,57.0,961,0.25-0.50,1.0083333333333333,Round Brilliant Cut,Tiffany & Co,68.06976
30061,4288,0.41,Ideal,G,VS1,61.6,57.0,961,0.25-0.50,1.0063291139240504,Cushion Cut,Tiffany & Co,66.246714
30062,14744,0.41,Premium,G,VS1,61.7,57.0,961,0.25-0.50,1.0063157894736843,Cushion Cut,Tiffany & Co,66.7527
30063,27426,0.41,Premium,G,VS1,60.7,58.0,961,0.25-0.50,1.0083507306889352,Fancy,Tiffany & Co,67.55624399999999
30064,17135,0.42,Ideal,I,IF,61.7,55.0,961,0.25-0.50,0.9938271604938271,Fancy,Tiffany & Co,70.18666200000001
30065,25967,0.41,Ideal,G,VS1,60.8,56.0,961,0.25-0.50,1.0062630480167014,Round Brilliant Cut,Tiffany & Co,67.416376
30066,14800,0.41,Premium,G,VS1,61.9,58.0,961,0.25-0.50,1.0063157894736843,Cushion Cut,Tiffany & Co,66.97975000000001
30067,28826,0.41,Premium,G,VS1,60.5,58.0,961,0.25-0.50,1.0084033613445378,Fancy,Tiffany & Co,66.03072
30068,22515,0.41,Premium,G,VS1,62.3,56.0,961,0.25-0.50,1.0062893081761006,Cushion Cut,Tiffany & Co,68.23007999999999
30069,34519,0.41,Ideal,G,VS1,61.4,55.0,961,0.25-0.50,1.00418410041841,Cushion Cut,Tiffany & Co,67.45536
30070,18735,0.34,Ideal,D,VS1,62.6,56.0,961,0.25-0.50,1.0066815144766146,Cushion Cut,Tiffany & Co,57.23133599999999
30071,26691,0.41,Ideal,H,VVS2,62.0,56.0,961,0.25-0.50,1.0084388185654007,Cushion Cut,Cartier,66.83874000000002
30072,1277,0.41,Ideal,G,VS1,62.4,57.0,961,0.25-0.50,1.0106382978723405,Cushion Cut,Tiffany & Co,65.85875
30073,15697,0.34,Ideal,D,VS1,60.7,57.0,961,0.25-0.50,1.0088691796008868,Round Brilliant Cut,Tiffany & Co,56.431374999999996
30074,18512,0.41,Ideal,G,VS1,59.8,57.0,961,0.25-0.50,1.0103950103950106,Round Brilliant Cut,Tiffany & Co,67.558374
30075,18160,0.41,Ideal,G,VS1,61.9,57.0,961,0.25-0.50,1.0105042016806722,Cushion Cut,Tiffany & Co,67.77097599999999
30076,21511,0.41,Very Good,E,VS2,62.5,56.0,960,0.25-0.50,0.9916492693110647,Fancy,Other,67.80245000000001
30077,22370,0.4,Fair,G,SI1,59.9,67.0,960,0.25-0.50,1.0083857442348008,Radiant Cut,Other,65.84841899999999
30078,8389,0.32,Ideal,E,VS2,60.2,57.0,960,0.25-0.50,1.0112107623318385,Round Brilliant Cut,Tiffany & Co,54.30942
